c1,c2,max_air_acceleration,air_speed,fall_speed,gravity,full_jump_height,weight,walk_speed,init_dash,run_speed,fastest_OOS_option,grab_speed
Banjo,Ike,16.666666666666668,-10.418695228821804,3.2258064516129057,8.910891089108912,19.079837618403246,-0.4694835680751174,7.505070993914808,-3.862660944206009,18.25332248440467,-18.181818181818183,0.0
Banjo,Incineroar,0.0,2.222222222222224,0.0,-6.779661016949152,16.402116402116402,-4.504504504504505,26.190476190476193,-1.0600706713780927,29.761904761904766,5.88235294117647,-6.666666666666667
Banjo,Inkling,-6.6666666666666625,-13.533834586466162,5.389221556886225,11.675126903553302,14.285714285714285,6.0,-3.372835004557878,-11.532385466034754,6.211936662606579,0.0,-6.666666666666667
Banjo,Isabelle,7.692307692307699,-5.154639175257731,15.032679738562091,22.22222222222222,15.032679738562091,9.278350515463918,-3.636363636363629,-3.862660944206009,19.125683060109296,5.88235294117647,-33.33333333333333
Banjo,Jigglypuff,-30.0,-18.29484902309059,28.467153284671532,34.96932515337423,37.95265715629409,21.839080459770116,18.105849582172706,0.9009009009009018,26.340191248913364,0.0,7.6923076923076925
Banjo,Joker,-6.6666666666666625,-8.910891089108913,3.8348082595870245,-7.1729957805907185,15.032679738562091,6.532663316582915,-2.7522935779816535,-6.145251396648044,2.8301886792452855,-5.263157894736842,7.6923076923076925
Banjo,Ken,33.33333333333333,-9.803921568627453,4.761904761904759,-4.347826086956521,25.71428571428571,1.4354066985645932,12.466843501326265,-7.079646017699116,10.659898477157363,20.0,7.6923076923076925
Banjo,King_Dedede,16.666666666666668,11.178247734138976,-5.121293800539082,6.280193236714974,14.508783344176967,-9.012875536480687,1.4839636189564451,-3.862660944206009,18.60718171926007,-5.263157894736842,-6.666666666666667
Banjo,King_K_Rool,16.666666666666668,-1.3404825737265367,1.7341040462427761,2.325581395348839,14.285714285714285,-11.297071129707113,7.997962302598065,-7.079646017699116,18.96316507503411,20.0,-6.666666666666667
Banjo,Kirby,-15.151515151515147,4.545454545454549,17.725752508361204,26.436781609195403,26.855989620873572,14.594594594594595,4.074619538537068,-6.145251396648044,11.59457384182237,-14.285714285714285,7.6923076923076925
Banjo,Link,16.666666666666668,-0.21691973969631254,4.761904761904759,6.796116504854368,22.56267409470752,0.9523809523809524,-8.10576506285219,-8.196721311475411,17.39364566505116,12.5,7.6923076923076925
Banjo,Little_Mac,27.272727272727277,-13.533834586466162,-5.121293800539082,10.000000000000002,25.71428571428571,9.844559585492227,-13.327882256745701,-16.934487021013602,-6.115417743324715,50.0,-12.5
Banjo,Lucario,-12.499999999999993,-16.40163562017264,2.325581395348839,13.4020618556701,7.816711590296499,7.07070707070707,-1.987979657882567,-14.612452350698856,12.226512226512227,12.5,0.0
Banjo,Lucas,-15.151515151515147,-11.325301204819276,12.460063897763575,10.000000000000002,19.874676474594743,6.0,8.550947260624682,-3.862660944206009,13.838120104438648,-5.263157894736842,-26.31578947368421
Banjo,Lucina,-6.6666666666666625,-7.584128578603712,5.389221556886225,18.91891891891892,13.314447592067994,8.16326530612245,-19.54459203036053,-14.612452350698856,5.212355212355217,28.57142857142857,7.6923076923076925
Banjo,Luigi,-3.4482758620689586,8.875739644970416,14.285714285714285,13.989637305699478,0.0,4.433497536945813,-3.372835004557878,-3.862660944206009,13.838120104438648,20.0,-33.33333333333333
Banjo,Mario,-6.6666666666666625,-13.533834586466162,7.9754601226993875,11.675126903553302,9.548114029627788,3.9215686274509802,-4.288939051918735,-7.079646017699116,10.659898477157363,50.0,7.6923076923076925
Banjo,Marth,-6.6666666666666625,-7.584128578603712,5.389221556886225,18.91891891891892,13.314447592067994,8.16326530612245,-19.54459203036053,-14.612452350698856,5.212355212355217,28.57142857142857,7.6923076923076925
Banjo,Mega_Man,-22.22222222222222,-11.325301204819276,-1.1235955056179785,1.3824884792626742,14.583333333333337,1.9230769230769231,-3.284671532846708,-7.641561297416163,15.282919090428345,5.88235294117647,7.6923076923076925
Banjo,Meta_Knight,-3.4482758620689586,-6.122448979591836,2.9239766081871372,0.0,15.789473684210526,13.978494623655912,-7.785993910395825,-13.646877409406319,2.107728337236541,12.5,0.0
Banjo,Mewtwo,0.0,-17.599641737572767,6.344410876132929,14.583333333333332,17.1614964718413,14.594594594594595,-8.620689655172411,-14.612452350698856,-1.691093573844413,0.0,0.0
Banjo,Mii_Brawler,1.449275362318842,-11.111111111111107,1.7341040462427761,-27.1523178807947,11.39240506329114,6.0,-8.620689655172411,-7.9452054794520555,6.341463414634152,50.0,7.6923076923076925
Banjo,Mii_Gunner,13.82113821138212,-0.540540540540541,9.657320872274147,5.769230769230767,17.489986648865155,0.9523809523809524,2.9126213592233037,2.034618888551471,22.816901408450704,20.0,7.6923076923076925
Banjo,Mii_Swordfighter,7.692307692307699,-11.961722488038273,6.344410876132929,1.8518518518518534,21.715076071922546,2.912621359223301,-0.4694835680751178,-1.7543859649122824,15.957446808510639,5.88235294117647,7.6923076923076925
Banjo,Mr_Game_&_Watch,-17.64705882352941,-12.21374045801526,17.333333333333336,15.789473684210526,23.05971192840162,17.12707182320442,-5.357142857142851,-8.196721311475411,12.982637989116355,50.0,7.6923076923076925
Banjo,Ness,-17.64705882352941,-4.514789828749343,14.657980456026056,17.647058823529413,12.130479102956173,6.0,7.778342653787494,-4.16428978893326,15.069939297967805,5.88235294117647,7.6923076923076925
Banjo,Olimar,-6.6666666666666625,3.3127456485120748,13.183279742765269,23.595505617977526,13.548387096774196,14.594594594594595,5.735660847880305,2.2519780888618337,14.827495391098239,-5.263157894736842,-26.31578947368421
Banjo,Pac-Man,-6.6666666666666625,-8.548707753479128,13.183279742765269,20.879120879120883,12.676056338028168,5.472636815920398,-1.7153453871117257,-5.352112676056343,13.187954309449642,38.46153846153847,-26.31578947368421
Banjo,Palutena,-24.324324324324323,-4.166666666666665,6.344410876132929,-4.347826086956521,10.137672090112641,7.614213197969544,-9.051909051909046,-9.555854643337826,2.419544280009401,5.88235294117647,0.0
Banjo,Peach,-26.315789473684205,-5.592611595690092,19.322033898305087,22.22222222222222,18.870728083209507,8.717948717948717,6.85483870967742,-4.16428978893326,15.49668874172186,5.88235294117647,7.6923076923076925
Banjo,Pichu,-17.64705882352941,-5.592611595690092,-3.825136612021855,-12.000000000000005,8.978328173374612,26.190476190476193,-10.245554614733276,-8.196721311475411,7.072691552062875,20.0,7.6923076923076925
Banjo,Pikachu,-17.64705882352941,-1.9712306872669112,6.344410876132929,7.317073170731707,10.69182389937107,14.594594594594595,-10.245554614733276,-8.196721311475411,3.3420241763451055,20.0,0.0
Banjo,Piranha_Plant,7.692307692307699,-4.166666666666665,-5.121293800539082,-12.000000000000005,8.10810810810811,-2.7522935779816518,16.483516483516485,-4.0000000000000036,11.7948717948718,-5.263157894736842,7.6923076923076925
Banjo,Pit,-3.4482758620689586,-0.8086253369272245,8.641975308641976,15.18324607329843,17.333333333333336,4.9504950495049505,-8.581285036653725,-10.875331564986737,8.78243512974052,20.0,7.6923076923076925
Banjo,Pokemon_Trainer,-10.657306955966812,-5.978538579458349,10.806812100607546,1.5228426395939074,13.989637305699478,5.123949566289325,-5.790339065902318,-9.733229454906915,8.142966986630956,7.997840043199137,-12.5
Banjo,ROB,-9.677419354838708,-10.418695228821804,4.761904761904759,10.000000000000002,7.317073170731707,0.0,-5.272564789991058,-8.745247148288971,11.651728553137005,0.0,7.6923076923076925
Banjo,Richter,40.00000000000001,-1.0752688172042961,-2.4930747922437693,12.820512820512816,18.91891891891892,-0.4694835680751174,16.483516483516485,-1.4662756598240483,17.837837837837842,20.0,-17.647058823529413
Banjo,Ridley,0.0,-6.598984771573603,-0.56497175141243,10.000000000000002,12.82051282051282,-0.4694835680751174,-1.8518518518518534,-3.448275862068969,-0.45662100456621035,-10.0,-6.666666666666667
Banjo,Robin,-6.6666666666666625,-6.598984771573603,7.9754601226993875,10.552763819095478,13.974873721020591,5.472636815920398,6.212424849699398,-3.862660944206009,26.560232220609585,-14.285714285714285,0.0
Banjo,Rosalina,-22.22222222222222,-6.598984771573603,18.91891891891892,27.906976744186053,4.761904761904762,12.76595744680851,-3.5486806187443065,-9.555854643337826,9.685534591194974,5.88235294117647,0.0
Banjo,Roy,16.666666666666668,-17.191719171917192,-1.1235955056179785,-1.7857142857142874,17.38028544751234,5.472636815920398,-6.525573192239856,-13.40206185567011,0.8092485549132981,5.88235294117647,0.0
Banjo,Ryu,33.33333333333333,-9.803921568627453,4.761904761904759,-4.347826086956521,25.71428571428571,1.4354066985645932,17.127071823204425,-2.325581395348839,15.343915343915345,20.0,7.6923076923076925
Banjo,Samus,-12.499999999999993,-9.045971329708351,13.915857605177992,18.91891891891892,8.641975308641975,-0.9345794392523363,-2.5287356321839054,-5.352112676056343,13.719353155972879,38.46153846153847,-36.36363636363637
Banjo,Sheik,-12.499999999999993,-11.325301204819276,0.2849002849002852,-15.384615384615383,6.024096385542169,15.217391304347828,-16.205533596837938,-12.908242612752725,-5.217391304347822,20.0,7.6923076923076925
Banjo,Shulk,16.666666666666668,-9.493359567142152,5.389221556886225,5.769230769230767,13.548387096774196,4.433497536945813,-4.288939051918735,-5.352112676056343,13.187954309449642,-5.263157894736842,0.0
Banjo,Simon,40.00000000000001,-1.0752688172042961,-2.4930747922437693,12.820512820512816,18.91891891891892,-0.4694835680751174,16.483516483516485,-1.4662756598240483,17.837837837837842,20.0,-17.647058823529413
Banjo,Snake,40.00000000000001,-3.5133717881489224,0.8595988538681956,15.789473684210526,34.105455653764096,0.0,9.165808444902163,-2.325581395348839,15.49668874172186,20.0,-6.666666666666667
Banjo,Sonic,16.666666666666668,-13.533834586466162,3.2258064516129057,10.000000000000002,11.39240506329114,10.416666666666668,-15.33546325878594,-15.789473684210527,-27.694859038142617,5.88235294117647,0.0
Banjo,Terry,7.692307692307699,-1.6042780748663055,8.641975308641976,10.000000000000002,-2.2222222222222223,-0.9345794392523363,10.994764397905762,0.9009009009009018,11.7948717948718,12.5,7.6923076923076925
Banjo,Toon_Link,-12.499999999999993,-6.598984771573603,12.101910828025481,15.18324607329843,13.110539845758359,7.614213197969544,-9.710391822827939,-6.51085141903172,6.705824767498782,20.0,-26.31578947368421
Banjo,Villager,7.692307692307699,-3.5133717881489224,14.285714285714285,17.02127659574468,15.032679738562091,7.07070707070707,-1.4869888475836444,-3.862660944206009,21.88985183114342,20.0,-33.33333333333333
Banjo,Wario,-26.315789473684205,-16.020082154267453,4.451038575667654,1.3824884792626742,18.120805369127517,-0.4694835680751174,8.773730118009237,-4.464031845322719,13.838120104438648,20.0,-6.666666666666667
Banjo,Wii_Fit_Trainer,-12.499999999999993,-5.105724600309431,15.032679738562091,10.000000000000002,10.552763819095476,4.9504950495049505,-7.180385288966722,-9.287257019438448,7.760751359367276,28.57142857142857,7.6923076923076925
Banjo,Wolf,-12.499999999999993,-16.40163562017264,-1.1235955056179785,-8.333333333333336,17.788783295408912,7.07070707070707,-6.525573192239856,-10.875331564986737,17.20430107526882,-5.263157894736842,7.6923076923076925
Banjo,Yoshi,-16.666666666666664,-18.727915194346288,15.40983606557377,15.789473684210526,-7.911259941398077,0.9523809523809524,-6.525573192239856,-8.196721311475411,3.170847136772369,20.0,-33.33333333333333
Banjo,Young_Link,7.692307692307699,-2.439024390243899,-1.1235955056179785,6.796116504854368,13.314447592067994,9.278350515463918,-8.620689655172411,-10.875331564986737,10.969712395011454,12.5,-26.31578947368421
Banjo,Zelda,3.703703703703707,-8.548707753479128,13.183279742765269,21.546961325966855,16.479152878888154,10.99476439790576,7.3961499493414395,-7.641561297416163,20.775623268698066,20.0,-17.647058823529413
Banjo,Zero_Suit_Samus,-15.151515151515147,-15.596330275229356,1.7341040462427761,-4.347826086956521,-0.22675736961451567,13.978494623655912,-16.205533596837938,-18.04878048780488,-2.895322939866367,38.46153846153847,-36.36363636363637
Bayonetta,Bowser,31.034482758620683,-6.2557497700092055,0.0,-2.040816326530614,8.333333333333332,-25.0,2.3835319609967454,-7.611548556430445,-5.6553202894666335,0.0,-6.666666666666667
Bayonetta,Bowser_Jr,8.571428571428571,-5.34138411518811,3.5087719298245648,13.20754716981132,6.267029972752044,-14.285714285714285,1.1235955056179727,4.76190476190476,5.832832230907996,-7.6923076923076925,-22.22222222222222
Bayonetta,Captain_Falcon,11.764705882352946,-8.895842646401434,-2.613480055020632,0.0,2.2146507666098776,-12.432432432432433,-2.173913043478263,-1.1235955056179785,-18.367346938775512,-25.0,7.6923076923076925
Bayonetta,Chrom,31.034482758620683,-12.193020249892294,-0.8403361344537822,2.5641025641025603,11.476347005859656,-7.954545454545454,-12.215513237343242,-6.3829787234042605,-9.859154929577464,-14.285714285714285,0.0
Bayonetta,Cloud,15.151515151515147,-6.2557497700092055,2.6086956521739153,10.091743119266052,9.090909090909092,-10.497237569060774,-10.000000000000004,-5.121293800539086,-10.364145658263302,-7.6923076923076925,-12.5
Bayonetta,Corrin,31.034482758620683,0.0,3.5087719298245648,13.20754716981132,8.333333333333332,-9.497206703910614,-12.215513237343242,1.1494252873563229,4.918032786885247,-20.0,0.0
Bayonetta,Daisy,-11.627906976744184,-0.48828125000000044,19.594594594594597,26.315789473684205,12.994350282485872,-4.705882352941177,1.1235955056179727,2.923976608187131,4.918032786885247,-14.285714285714285,7.6923076923076925
Bayonetta,Dark_Pit,11.764705882352946,4.298874104401221,8.923076923076923,19.402985074626862,11.428571428571429,-8.47457627118644,-14.24682395644283,-3.825136612021856,-1.8952062430323318,0.0,7.6923076923076925
Bayonetta,Dark_Samus,2.7027027027027053,-3.958529688972671,14.193548387096772,23.076923076923077,2.631578947368421,-14.285714285714285,-8.252427184466022,1.7341040462427701,3.104862331575867,20.0,-36.36363636363637
Bayonetta,Diddy_Kong,31.034482758620683,4.8893463715903165,0.5681818181818187,-2.040816326530614,-2.7552674230145873,-5.263157894736842,-16.29760850310009,-3.825136612021856,-6.532129580456712,9.090909090909092,0.0
Bayonetta,Donkey_Kong,22.580645161290324,-8.486753480017963,4.117647058823533,17.07317073170731,6.8493150684931505,-22.115384615384613,-18.181818181818183,-3.825136612021856,-3.110377098816405,-25.0,-6.666666666666667
Bayonetta,Dr_Mario,21.651385545254318,4.895911138854594,8.256880733944955,15.942028985507248,11.619121214072594,-9.497206703910614,1.4873535481106395,11.47029316687103,11.470293166871032,33.33333333333333,7.6923076923076925
Bayonetta,Duck_Hunt,8.571428571428571,-6.2557497700092055,3.5087719298245648,22.448979591836732,6.8493150684931505,-2.9940119760479043,-12.418906394810016,4.76190476190476,-0.9287925696594405,-20.0,7.6923076923076925
Bayonetta,Falco,-2.5641025641025665,2.1042084168336634,-0.8403361344537822,-4.0000000000000036,-12.85889844710088,-0.6134969325153374,-17.43119266055046,-2.4930747922437724,4.172832198875407,0.0,7.6923076923076925
Bayonetta,Fox,2.7027027027027053,-4.274307186472531,-8.527131782945737,-31.428571428571434,5.405405405405405,2.5316455696202533,-23.419773095623984,-3.825136612021856,-15.425276309466607,-7.6923076923076925,7.6923076923076925
Bayonetta,Ganondorf,40.74074074074074,10.221741481882097,3.5087719298245648,5.263157894736841,20.94898433865716,-18.592964824120603,10.39719626168224,1.7341040462427701,13.548387096774192,-25.0,-6.666666666666667
Bayonetta,Greninja,8.571428571428571,-9.74313551815767,-2.2099447513812174,-20.0,-8.235294117647058,-4.142011834319527,-22.762566407846343,-5.88235294117647,-13.04347826086956,-33.33333333333333,-17.647058823529413
Bayonetta,Hero,26.666666666666668,0.44356826022670764,5.988023952095807,12.149532710280372,14.705882352941178,-10.989010989010989,-1.81818181818182,0.9384775808133482,-2.222222222222224,-7.6923076923076925,7.6923076923076925
Bayonetta,Ice_Climbers,1.4686248331108158,10.221741481882097,15.30944625407166,18.811881188118807,5.848826163658573,-6.358381502890173,-5.660377358490569,7.079646017699116,6.990881458966565,-20.0,-6.666666666666667
Bayonetta,Ike,31.034482758620683,-5.34138411518811,3.5087719298245648,13.20754716981132,13.20754716981132,-13.829787234042554,1.7770597738287517,3.225806451612903,7.7441077441077475,-36.84210526315789,0.0
Bayonetta,Incineroar,15.151515151515147,7.31964191679831,0.2832861189801702,-2.4390243902439046,10.481586402266288,-17.766497461928935,20.766773162939295,6.024096385542168,19.727891156462587,-14.285714285714285,-6.666666666666667
Bayonetta,Inkling,8.571428571428571,-8.486753480017963,5.671641791044775,15.942028985507248,8.333333333333332,-7.428571428571429,-9.09090909090909,-4.489393191909223,-4.477611940298509,-20.0,-6.666666666666667
Bayonetta,Isabelle,22.580645161290324,-0.049043648847479755,15.30944625407166,26.315789473684205,9.090909090909092,-4.142011834319527,-9.352517985611508,3.225806451612903,8.641975308641976,-14.285714285714285,-33.33333333333333
Bayonetta,Jigglypuff,-15.555555555555555,-13.3134836239898,28.72727272727273,38.72832369942197,32.6756251063106,8.724832214765101,12.499999999999998,7.9754601226993875,16.13328934345101,-20.0,7.6923076923076925
Bayonetta,Joker,8.571428571428571,-3.8225578102878806,4.117647058823533,-2.8340080971659942,9.090909090909092,-6.896551724137931,-8.474576271186448,0.9384775808133482,-7.853403141361256,-25.0,7.6923076923076925
Bayonetta,Ken,46.15384615384615,-4.72183263207107,5.044510385756674,0.0,20.0,-11.956521739130435,6.779661016949152,0.0,0.0,0.0,7.6923076923076925
Bayonetta,King_Dedede,31.034482758620683,16.191562143671604,-4.838709677419353,10.599078341013822,8.559498956158663,-22.115384615384613,-4.255319148936168,3.225806451612903,8.108108108108109,-25.0,-6.666666666666667
Bayonetta,King_K_Rool,31.034482758620683,3.7678207739307514,2.017291066282423,6.666666666666667,8.333333333333332,-24.299065420560748,2.272727272727269,0.0,8.474576271186438,0.0,-6.666666666666667
Bayonetta,Kirby,0.0,9.62883270575578,18.000000000000004,30.43478260869565,21.17446015224483,1.25,-1.6649323621227903,0.9384775808133482,0.9463722397476316,-33.33333333333333,7.6923076923076925
Bayonetta,Link,31.034482758620683,4.8893463715903165,5.044510385756674,11.111111111111107,16.766467065868262,-12.432432432432433,-13.77737226277373,-1.1235955056179785,6.860959319975713,-7.6923076923076925,7.6923076923076925
Bayonetta,Little_Mac,40.74074074074074,-8.486753480017963,-4.838709677419353,14.285714285714285,20.0,-3.571428571428571,-18.918918918918916,-9.974424552429674,-16.666666666666664,33.33333333333333,-12.5
Bayonetta,Lucario,2.7027027027027053,-11.391304347826088,2.6086956521739153,17.647058823529406,1.8010963194988288,-6.358381502890173,-7.714843750000002,-7.611548556430445,1.5873015873015854,-7.6923076923076925,0.0
Bayonetta,Lucas,0.0,-6.2557497700092055,12.73885350318471,14.285714285714285,14.018418359888907,-7.428571428571429,2.829162132752989,3.225806451612903,3.2258064516129057,-25.0,-26.31578947368421
Bayonetta,Lucina,8.571428571428571,-2.488038277511964,5.671641791044775,23.076923076923077,7.349298100743193,-5.263157894736842,-25.0,-7.611548556430445,-5.477980665950589,9.090909090909092,7.6923076923076925
Bayonetta,Luigi,11.764705882352946,13.918390162101726,14.563106796116504,18.22660098522167,-6.024096385542169,-8.98876404494382,-9.09090909090909,3.225806451612903,3.2258064516129057,0.0,-33.33333333333333
Bayonetta,Mario,8.571428571428571,-8.486753480017963,8.256880733944955,15.942028985507248,3.5444046196734393,-9.497206703910614,-10.000000000000004,0.0,0.0,33.33333333333333,7.6923076923076925
Bayonetta,Marth,8.571428571428571,-2.488038277511964,5.671641791044775,23.076923076923077,7.349298100743193,-5.263157894736842,-25.0,-7.611548556430445,-5.477980665950589,9.090909090909092,7.6923076923076925
Bayonetta,Mega_Man,-7.317073170731707,-6.2557497700092055,-0.8403361344537822,5.7268722466960345,8.635097493036216,-11.475409836065573,-9.003370245546458,-0.56497175141243,4.699583581201663,-14.285714285714285,7.6923076923076925
Bayonetta,Meta_Knight,11.764705882352946,-1.019912578921813,3.2069970845481075,4.347826086956521,9.859154929577464,0.6211180124223602,-13.461538461538467,-6.6312997347480085,-8.57142857142857,-7.6923076923076925,0.0
Bayonetta,Mewtwo,15.151515151515147,-12.607204116638082,6.6265060240963845,18.811881188118807,11.253744116388534,1.25,-14.285714285714288,-7.611548556430445,-12.328767123287669,-20.0,0.0
Bayonetta,Mii_Brawler,16.564417177914105,-6.03964960811434,2.017291066282423,-23.07692307692308,5.405405405405405,-7.428571428571429,-14.285714285714288,-0.8704557091653874,-4.347826086956521,33.33333333333333,7.6923076923076925
Bayonetta,Mii_Gunner,28.378378378378383,4.566444330425853,9.937888198757767,10.091743119266052,11.587982832618026,-12.432432432432433,-2.8277634961439615,9.101155255001407,12.460063897763575,0.0,7.6923076923076925
Bayonetta,Mii_Swordfighter,22.580645161290324,-6.898126998629513,6.6265060240963845,6.1946902654867255,15.89895988112927,-10.497237569060774,-6.203473945409434,5.331882480957561,5.389221556886225,-14.285714285714285,7.6923076923076925
Bayonetta,Mr_Game_&_Watch,-2.5641025641025665,-7.152619589977223,17.60797342192691,19.999999999999996,17.275597654488042,3.8461538461538463,-11.058823529411764,-1.1235955056179785,2.355335853445768,33.33333333333333,7.6923076923076925
Bayonetta,Ness,-2.5641025641025665,0.5923000987166838,14.935064935064934,21.827411167512686,6.151333696243881,-7.428571428571429,2.0518358531317458,2.923976608187131,4.482042149005641,-14.285714285714285,7.6923076923076925
Bayonetta,Olimar,8.571428571428571,8.404255319148932,13.461538461538458,27.6595744680851,7.586206896551724,1.25,0.0,9.3167701863354,4.234527687296417,-25.0,-26.31578947368421
Bayonetta,Pac-Man,8.571428571428571,-3.458076740881108,13.461538461538458,25.0,6.703146374829,-7.954545454545454,-7.44368266405485,1.7341040462427701,2.5641025641025665,20.0,-26.31578947368421
Bayonetta,Palutena,-9.523809523809526,0.9410599306587373,6.6265060240963845,0.0,4.138851802403206,-5.813953488372093,-14.711191335740073,-2.4930747922437724,-8.261662757362522,-14.285714285714285,0.0
Bayonetta,Peach,-11.627906976744184,-0.48828125000000044,19.594594594594597,26.315789473684205,12.994350282485872,-4.705882352941177,1.1235955056179727,2.923976608187131,4.918032786885247,-14.285714285714285,7.6923076923076925
Bayonetta,Pichu,-2.5641025641025665,-0.48828125000000044,-3.542234332425066,-7.692307692307699,2.9702970297029703,13.286713286713287,-15.887850467289724,-1.1235955056179785,-3.614457831325298,0.0,7.6923076923076925
Bayonetta,Pikachu,-2.5641025641025665,3.1376518218623453,6.6265060240963845,11.627906976744184,4.697986577181208,1.25,-15.887850467289724,-1.1235955056179785,-7.344037904711769,0.0,0.0
Bayonetta,Piranha_Plant,22.580645161290324,0.9410599306587373,-4.838709677419353,-7.692307692307699,2.094240837696337,-16.06217616580311,10.850439882697943,3.0883919062832765,1.1494252873563229,-25.0,7.6923076923076925
Bayonetta,Pit,11.764705882352946,4.298874104401221,8.923076923076923,19.402985074626862,11.428571428571429,-8.47457627118644,-14.24682395644283,-3.825136612021856,-1.8952062430323318,0.0,7.6923076923076925
Bayonetta,Pokemon_Trainer,4.56796917996698,-0.8754863813229579,11.0867041139737,5.866784296426992,8.033240997229912,-8.301904093980363,-11.487847140916966,-2.6719955759998006,-2.5389705678766203,-12.197263481378503,-12.5
Bayonetta,ROB,5.555555555555554,-5.34138411518811,5.044510385756674,14.285714285714285,1.2987012987012987,-13.368983957219251,-10.975035327366935,-1.6759776536312807,1.0043041606886633,-20.0,7.6923076923076925
Bayonetta,Richter,52.0,4.032669729453802,-2.2099447513812174,17.07317073170731,13.043478260869565,-13.829787234042554,10.850439882697943,5.619203491543916,7.317073170731707,0.0,-17.647058823529413
